ClusterName,ProjectLine,ProjectDesc,ProjectCode,Namespace,WorkloadName,CreateTime,WorkloadRam,WorkloadCpu,WorkloadReplicas
crc-itcp-prd-02,供应链数字,五丰采购协同,wfscp,scp-prod,srm-config,2020/11/24,1536,2,0
crc-itcp-prd-02,供应链数字,五丰采购协同,wfscp,scp-prod,srm-db-script-scp-prod,2020/12/26,512,1,1
crc-itcp-prd-02,供应链数字,五丰采购协同,wfscp,scp-prod,srm-file,2020/11/25,4096,2,1
crc-itcp-prd-02,供应链数字,五丰采购协同,wfscp,scp-prod,srm-front-core-dist,2023/01/12,512,1,1
crc-itcp-prd-02,供应链数字,五丰采购协同,wfscp,scp-prod,srm-gateway,2020/11/24,4096,2,2
crc-itcp-prd-02,供应链数字,五丰采购协同,wfscp,scp-prod,srm-iam,2020/12/22,4096,2,2
crc-itcp-prd-02,供应链数字,五丰采购协同,wfscp,scp-prod,srm-import,2020/11/24,2048,2,1
crc-itcp-prd-02,供应链数字,五丰采购协同,wfscp,scp-prod,srm-interface,2020/11/27,4096,2,2
crc-itcp-prd-02,供应链数字,五丰采购协同,wfscp,scp-prod,srm-interface-config,2020/11/24,2048,2,1
crc-itcp-prd-02,供应链数字,五丰采购协同,wfscp,scp-prod,srm-interface-gateway,2020/11/25,2048,2,0
crc-itcp-prd-02,供应链数字,五丰采购协同,wfscp,scp-prod,srm-mdm,2020/11/28,4096,2,2
crc-itcp-prd-02,供应链数字,五丰采购协同,wfscp,scp-prod,srm-message,2020/11/24,1536,2,1
crc-itcp-prd-02,供应链数字,五丰采购协同,wfscp,scp-prod,srm-oauth,2020/11/29,4096,2,1
crc-itcp-prd-02,供应链数字,五丰采购协同,wfscp,scp-prod,srm-platform,2020/11/25,4096,2,2
crc-itcp-prd-02,供应链数字,五丰采购协同,wfscp,scp-prod,srm-purchase-contract-manage,2020/11/25,4096,2,2
crc-itcp-prd-02,供应链数字,五丰采购协同,wfscp,scp-prod,srm-purchase-cooperation,2021/01/07,4096,2,2
crc-itcp-prd-02,供应链数字,五丰采购协同,wfscp,scp-prod,srm-register,2021/06/02,1536,2,1
crc-itcp-prd-02,供应链数字,五丰采购协同,wfscp,scp-prod,srm-report,2020/11/30,2048,2,1
crc-itcp-prd-02,供应链数字,五丰采购协同,wfscp,scp-prod,srm-saga,2020/11/28,1536,2,2
crc-itcp-prd-02,供应链数字,五丰采购协同,wfscp,scp-prod,srm-scheduler,2020/11/24,4096,2,1
crc-itcp-prd-02,供应链数字,五丰采购协同,wfscp,scp-prod,srm-source,2021/01/28,4096,2,2
crc-itcp-prd-02,供应链数字,五丰采购协同,wfscp,scp-prod,srm-supplier,2020/12/02,4096,2,2
crc-itcp-prd-02,供应链数字,五丰采购协同,wfscp,scp-prod,srm-swagger,2020/11/24,1536,2,0
crc-itcp-prd-02,供应链数字,五丰采购协同,wfscp,scp-prod,srm-webgate-scp-prod-9fc08l,2021/11/12,2048,1,0
crc-itcp-prd-02,供应链数字,五丰采购协同,wfscp,scp-prod,srm-workflow,2020/11/24,2048,2,0
crc-itcp-prd-02,战略经营,6S战略管理平台,SIXSSM,sixssm-prod,shadow-server,2023/05/06,6144,4,0
crc-itcp-prd-02,战略经营,6S战略管理平台,SIXSSM,sixssm-prod,shadow-ui-admin,2023/09/16,2048,1,0
crc-itcp-prd-02,战略经营,6S战略管理平台,SIXSSM,sixssm-prod,sixssm-redis,2023/04/19,512,1,0
crc-itcp-prd-02,战略经营,6S战略管理平台,SIXSSM,sixssm-prod,testclient-nginx,2023/04/19,0,0,0
crc-itcp-prd-02,风控合规及监管,华润物流智慧园区系统,slmpLps,slmplps-prd,slmp-account-slmplps-prd-xxk2px,2023/10/24,1024,1,1
crc-itcp-prd-02,风控合规及监管,华润物流智慧园区系统,slmpLps,slmplps-prd,slmp-base-slmplps-prd-d3fh12,2023/10/25,1024,1,1
crc-itcp-prd-02,风控合规及监管,华润物流智慧园区系统,slmpLps,slmplps-prd,slmp-bpm-adapter-slmplps-prd-9lg1fn,2023/10/24,1024,1,1
crc-itcp-prd-02,风控合规及监管,华润物流智慧园区系统,slmpLps,slmplps-prd,slmp-car-management-slmplps-prd-2x3bdk,2023/12/28,3072,1,2
crc-itcp-prd-02,风控合规及监管,华润物流智慧园区系统,slmpLps,slmplps-prd,slmp-feign-proxyserver-slmplps-prd-b5fws5,2023/10/24,1024,1,1
crc-itcp-prd-02,风控合规及监管,华润物流智慧园区系统,slmpLps,slmplps-prd,slmp-gateway-slmplps-prd-8mai0q,2023/10/24,2048,1,1
crc-itcp-prd-02,风控合规及监管,华润物流智慧园区系统,slmpLps,slmplps-prd,slmp-interface-slmplps-prd-3r44yi,2023/10/24,1024,1,1
crc-itcp-prd-02,风控合规及监管,华润物流智慧园区系统,slmpLps,slmplps-prd,slmp-message-slmplps-prd-2e94bc,2023/10/24,1024,1,1
crc-itcp-prd-02,风控合规及监管,华润物流智慧园区系统,slmpLps,slmplps-prd,slmp-nacos-slmplps-prd-1wky3d,2023/10/24,2048,1,1
crc-itcp-prd-02,风控合规及监管,华润物流智慧园区系统,slmpLps,slmplps-prd,slmp-permission-slmplps-prd-uw3jqj,2023/10/24,1024,1,1
crc-itcp-prd-02,风控合规及监管,华润物流智慧园区系统,slmpLps,slmplps-prd,slmp-proxy-slmplps-prd-aa1ttl,2023/10/24,1024,1,1
crc-itcp-prd-02,风控合规及监管,华润物流智慧园区系统,slmpLps,slmplps-prd,slmp-tenant-web-slmplps-prd-lktz2q,2023/10/24,1024,1,1
crc-itcp-prd-02,风控合规及监管,华润物流智慧园区系统,slmpLps,slmplps-prd,slmp-xxljob-slmplps-prd-wdw8rg,2023/10/24,1024,1,1
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-advancedsearch,2020/06/03,4096,2,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-app-front,2020/06/03,256,1,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-basic-platform,2020/06/03,2048,1,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-config,2020/06/03,2048,1,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-db-patch,2020/06/03,8192,4,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-db-script,2020/11/24,0,0,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-file,2020/06/03,4096,1,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-front,2020/06/03,256,1,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-gateway,2020/06/03,3072,2,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-iam,2020/06/03,4096,2,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-import,2020/06/03,2048,1,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-interface,2020/06/03,3072,1,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-interface-config,2020/06/03,2048,1,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-interface-gateway,2020/09/25,2048,1,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-kgpdf-front,2020/06/03,128,1,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-kibana,2020/06/22,1024,1,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-log,2020/06/03,2048,1,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-mall,2020/09/25,4096,1,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-mall-front,2020/06/05,128,1,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-mdm,2020/06/03,2048,1,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-message,2020/06/03,2048,1,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-oauth,2020/06/03,4096,1,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-order,2020/10/11,4096,1,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-platform,2020/06/03,4096,2,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-purchase-contract-manage,2020/06/03,3072,1,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-qam,2020/11/26,0,0,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-register,2020/06/03,4096,2,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-saga,2020/06/03,2048,1,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-scheduler,2020/06/03,1024,1,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-source,2020/06/03,4096,1,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-supplier,2020/06/03,3072,1,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-swagger,2020/06/03,1024,1,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-tool,2020/09/24,0,0,0
crc-itcp-prd-02,智能采购,守正非招,srm,srm-prod,srm-workflow-plus,2020/06/03,3072,1,0
crc-itcp-prd-02,华润云,行云,steam-cloud,steam-agent,deploy-agent,2022/01/14,512,2,1
crc-itcp-prd-02,华润云,行云,steam-cloud,steam-system,deploy-agent,2020/06/01,2048,2,1
crc-itcp-prd-02,智能财务,智税管理系统,STIS,stis-prod,onenext-basicdata,2023/09/18,3072,1,2
crc-itcp-prd-02,智能财务,智税管理系统,STIS,stis-prod,onenext-calculations,2023/09/18,10240,2,2
crc-itcp-prd-02,智能财务,智税管理系统,STIS,stis-prod,onenext-extractdata,2023/09/18,8192,2,2
crc-itcp-prd-02,智能财务,智税管理系统,STIS,stis-prod,onenext-gateway,2022/05/23,1536,1,2
crc-itcp-prd-02,智能财务,智税管理系统,STIS,stis-prod,onenext-nacos,2022/05/20,1536,1,1
crc-itcp-prd-02,智能财务,智税管理系统,STIS,stis-prod,onenext-sentinel,2022/05/20,1024,1,1
crc-itcp-prd-02,智能财务,智税管理系统,STIS,stis-prod,onenext-system,2023/09/18,4096,3,2
crc-itcp-prd-02,智能财务,智税管理系统,STIS,stis-prod,stis-frontend,2023/09/18,512,1,2
crc-itcp-prd-02,协同效率,公文系统,odms,supervise-prd,ripples-mams-supervise-prd-cntyrp,2021/08/31,2048,1,0
crc-itcp-prd-02,协同效率,公文系统,odms,supervise-prd,supervise-backstage-supervise-prd-rrsqex,2021/09/02,2048,1,0
crc-itcp-prd-02,协同效率,公文系统,odms,supervise-prd,supervise-web-supervise-prd-m4grs2,2021/08/31,1024,1,0
crc-itcp-prd-02,协同效率,公文系统,odms,supervise-prd,webgate-supervise-prd-2rzjku,2021/09/03,1024,1,0
crc-itcp-prd-02,协同效率,督办系统,svms,svms-prod,svms-eureka-svms-prod,2020/12/31,2048,1,0
crc-itcp-prd-02,协同效率,督办系统,svms,svms-prod,svms-mams-rest-svms-prod,2021/06/03,4096,1,0
crc-itcp-prd-02,协同效率,督办系统,svms,svms-prod,svms-svms-prod,2021/09/24,5120,2,0
crc-itcp-prd-02,协同效率,督办系统,svms,svms-prod,svms-web-svms-prod,2021/12/23,512,1,0
crc-itcp-prd-02,协同效率,督办系统,svms,svms-prod,svms-webgate-svms-prod,2021/12/23,0,0,0
crc-itcp-prd-02,协同效率,督办系统,svms,svms-prod,svms-zuul-svms-prod,2020/12/31,2048,1,0
crc-itcp-prd-02,智能财务,守正数据分析系统,seap,sz-seap-prd,api-gateway-sz-seap-prd,2020/11/24,2048,2,0
crc-itcp-prd-02,智能财务,守正数据分析系统,seap,sz-seap-prd,card-service-sz-seap-prd,2021/03/02,3072,2,0
crc-itcp-prd-02,智能财务,守正数据分析系统,seap,sz-seap-prd,cockpit-server-sz-seap-prd,2021/10/22,2048,1,0
crc-itcp-prd-02,智能财务,守正数据分析系统,seap,sz-seap-prd,config-server-sz-seap-prd,2021/12/21,1024,1,0
crc-itcp-prd-02,智能财务,守正数据分析系统,seap,sz-seap-prd,data-analysis-service-sz-seap-prd,2024/07/25,2048,2,0
crc-itcp-prd-02,智能财务,守正数据分析系统,seap,sz-seap-prd,ex-proxy,2021/09/17,0,0,0
crc-itcp-prd-02,智能财务,守正数据分析系统,seap,sz-seap-prd,grafana,2021/04/07,2048,2,0
crc-itcp-prd-02,智能财务,守正数据分析系统,seap,sz-seap-prd,nginx-sz,2023/10/17,1024,1,0
crc-itcp-prd-02,智能财务,守正数据分析系统,seap,sz-seap-prd,resource-service-sz-seap-prd,2020/11/24,2048,2,0
crc-itcp-prd-02,智能财务,守正数据分析系统,seap,sz-seap-prd,seap-pc-app20-sz-seap-prd,2021/03/02,512,1,0
crc-itcp-prd-02,智能财务,守正数据分析系统,seap,sz-seap-prd,seap-pc-web20-sz-seap-prd,2020/11/24,512,1,0
crc-itcp-prd-02,智能财务,守正数据分析系统,seap,sz-seap-prd,szecp-pc-web-sz-seap-prd,2021/04/28,512,1,0
crc-itcp-prd-02,智能财务,守正数据分析系统,seap,sz-seap-prd,telnet,2023/05/23,256,1,0
crc-itcp-prd-02,智能财务,守正数据分析系统,seap,sz-seap-prd,user-center-sz-seap-prd,2021/03/02,3072,2,0
crc-itcp-prd-02,智能财务,守正数据分析系统,seap,sz-seap-prd,warnning-service-sz-seap-prd,2020/11/24,2048,2,0
crc-itcp-prd-02,智能财务,守正数据分析系统,seap,sz-seap-prd,webgate-agent-new,2023/07/11,1024,1,0
crc-itcp-prd-02,智能财务,守正数据分析系统,seap,sz-seap-prd,webgate-sz-seap-prd,2020/11/25,2048,2,0
crc-itcp-prd-02,智能财务,守正数据分析系统,seap,sz-seap-prd,zlv-grafana,2023/03/28,2048,2,0
crc-itcp-prd-02,智能财务,守正数据分析系统,seap,sz-seap-prd,registry-center,2020/11/23,1024,1,0
crc-itcp-prd-02,协同效率,公文系统,odms,szyd-cldpro,szyd-claim-szyd-cldpro-s0116g,2021/07/02,6144,2,0
crc-itcp-prd-02,协同效率,公文系统,odms,szyd-cldpro,szyd-frontend-szyd-cldpro-vog66a,2021/07/02,768,2,0
crc-itcp-prd-02,协同效率,公文系统,odms,szyd-cldpro,szyd-mams-szyd-cldpro-y4x8bj,2021/07/02,3072,2,0
crc-itcp-prd-02,协同效率,公文系统,odms,szyd-cldpro,szyd-quartz-szyd-cldpro-wun72d,2021/07/02,4096,2,0
crc-itcp-prd-02,协同效率,公文系统,odms,szyd-cldpro,szyd-run3-frontend-szyd-cldpro-zjkg1d,2021/07/02,512,1,2
crc-itcp-test-03,大消费,全渠道营销数字化,ocm,acmp-sfa-dev,acmp-sfa-service,2022/12/14,2048,1,0
crc-itcp-test-03,大消费,全渠道营销数字化,ocm,acmp-sfa-dev,acmp-sfa-web,2022/12/07,2048,1,0
crc-itcp-test-03,风控合规,非现场审计系统,adas,adas-sit,data-service,2024/09/13,4096,0,2
crc-itcp-test-03,风控合规,非现场审计系统,adas,adas-sit,file-service,2024/10/10,2048,0,2
crc-itcp-test-03,风控合规,非现场审计系统,adas,adas-uat,data-service,2024/02/06,2048,0,2
crc-itcp-test-03,风控合规,非现场审计系统,adas,adas-uat,file-service,2024/02/26,2048,0,2
crc-itcp-test-03,协同效率,公文系统,odms,asmp-cldsit,asmp-frontend-asmp-cldsit-7fai3v,2021/07/26,512,1,0
crc-itcp-test-03,协同效率,公文系统,odms,asmp-cldsit,asmp-mams-asmp-cldsit-2zukgs,2021/07/21,2048,1,0
crc-itcp-test-03,协同效率,公文系统,odms,asmp-cldsit,asmp-quartz,2022/02/23,5120,1,0
crc-itcp-test-03,协同效率,公文系统,odms,asmp-cldsit,asmp-run-frontend-asmp-cldsit-yu3jv9,2021/07/26,512,1,0
crc-itcp-test-03,协同效率,公文系统,odms,asmp-cldsit,asmp-service,2021/07/21,2048,0,0
crc-itcp-test-03,协同效率,公文系统,odms,asmp-cldsit,webgate-asmp-cldsit-rvv8lp,2022/01/06,1024,1,0
crc-itcp-test-03,协同效率,公文系统,odms,asmp-cldsit,xxl-job-asmp-cldsit-zm9u3y,2022/02/21,2048,1,0
crc-itcp-test-03,协同效率,行政服务平台,asmp,asmp-uat,asmp-base,2021/10/26,2048,1,0
crc-itcp-test-03,协同效率,行政服务平台,asmp,asmp-uat,asmp-car,2021/10/26,2048,2,0
crc-itcp-test-03,协同效率,行政服务平台,asmp,asmp-uat,asmp-eureka-service,2020/05/15,2048,2,0
crc-itcp-test-03,协同效率,行政服务平台,asmp,asmp-uat,asmp-exhibitionhall-uat-sy2qpv,2022/05/05,2048,1,0
crc-itcp-test-03,协同效率,行政服务平台,asmp,asmp-uat,asmp-file,2021/10/26,2048,2,0
crc-itcp-test-03,协同效率,行政服务平台,asmp,asmp-uat,asmp-frontend,2022/11/15,1024,1,0
crc-itcp-test-03,协同效率,行政服务平台,asmp,asmp-uat,asmp-meetingroom,2022/03/04,2048,2,0
crc-itcp-test-03,协同效率,行政服务平台,asmp,asmp-uat,asmp-menu,2021/10/26,2048,2,0
crc-itcp-test-03,协同效率,行政服务平台,asmp,asmp-uat,asmp-mtt-base,2022/04/20,2048,1,0
crc-itcp-test-03,协同效率,行政服务平台,asmp,asmp-uat,asmp-mtt-eureka-service,2020/05/18,1024,1,0
crc-itcp-test-03,协同效率,行政服务平台,asmp,asmp-uat,asmp-mtt-file,2022/09/17,2048,1,0
crc-itcp-test-03,协同效率,行政服务平台,asmp,asmp-uat,asmp-mtt-frontend,2020/09/16,1024,1,0
crc-itcp-test-03,协同效率,行政服务平台,asmp,asmp-uat,asmp-mtt-mams-rest,2020/04/16,3072,2,0
crc-itcp-test-03,协同效率,行政服务平台,asmp,asmp-uat,asmp-mtt-mdm-sync,2022/05/10,2048,2,0
crc-itcp-test-03,协同效率,行政服务平台,asmp,asmp-uat,asmp-mtt-meetingroom,2022/04/25,2048,1,0
crc-itcp-test-03,协同效率,行政服务平台,asmp,asmp-uat,asmp-mtt-runwork-asmp-uat,2021/06/28,512,1,0
crc-itcp-test-03,协同效率,行政服务平台,asmp,asmp-uat,asmp-mtt-zuul-service,2020/04/16,2048,1,0
crc-itcp-test-03,协同效率,行政服务平台,asmp,asmp-uat,asmp-physical-examination,2021/10/26,2048,1,0
crc-itcp-test-03,协同效率,行政服务平台,asmp,asmp-uat,asmp-timertask,2022/08/26,2048,2,0
crc-itcp-test-03,协同效率,行政服务平台,asmp,asmp-uat,asmp-viproom,2022/11/19,2048,2,0
crc-itcp-test-03,协同效率,行政服务平台,asmp,asmp-uat,asmp-xxljob-asmp-uat-q37kps,2024/08/02,3072,0,1
crc-itcp-test-03,协同效率,行政服务平台,asmp,asmp-uat,asmp-zuul-service,2022/05/05,2048,2,0
crc-itcp-test-03,协同效率,行政服务平台,asmp,asmp-uat,mams-mdm-sync,2022/04/20,2048,2,0
crc-itcp-test-03,协同效率,行政服务平台,asmp,asmp-uat,ripples-mams,2022/05/05,3072,2,0
crc-itcp-test-03,智能人力,人力孵化产品,crhr,bello-uat,acqui-api,2024/10/09,1024,1,1
crc-itcp-test-03,智能人力,人力孵化产品,crhr,bello-uat,acqui-beat,2024/10/09,512,1,1
crc-itcp-test-03,智能人力,人力孵化产品,crhr,bello-uat,acqui-worker,2024/10/09,1024,1,1
crc-itcp-test-03,智能人力,人力孵化产品,crhr,bello-uat,bello-nlp,2024/10/09,5120,1,4
crc-itcp-test-03,智能人力,人力孵化产品,crhr,bello-uat,cv-preview,2024/10/09,2048,2,1
crc-itcp-test-03,智能人力,人力孵化产品,crhr,bello-uat,doc2pdf,2024/10/09,512,1,0
crc-itcp-test-03,智能人力,人力孵化产品,crhr,bello-uat,docker-in-docker,2022/09/05,512,0,1
crc-itcp-test-03,智能人力,人力孵化产品,crhr,bello-uat,elasticdump,2021/12/06,1024,1,1
crc-itcp-test-03,智能人力,人力孵化产品,crhr,bello-uat,file-parser,2024/10/09,2560,1,3
crc-itcp-test-03,智能人力,人力孵化产品,crhr,bello-uat,mongo,2021/08/31,1024,1,1
crc-itcp-test-03,智能人力,人力孵化产品,crhr,bello-uat,osr-api,2024/10/09,1024,1,1
crc-itcp-test-03,智能人力,人力孵化产品,crhr,bello-uat,osr-beat,2024/10/09,512,1,0
crc-itcp-test-03,智能人力,人力孵化产品,crhr,bello-uat,osr-web,2024/10/09,512,1,1
crc-itcp-test-03,智能人力,人力孵化产品,crhr,bello-uat,osr-worker,2024/10/09,1024,1,1
crc-itcp-test-03,智能人力,人力孵化产品,crhr,bello-uat,proxy-uniadmin,2024/10/09,1024,1,1
crc-itcp-test-03,智能人力,人力孵化产品,crhr,bello-uat,recommender-api,2024/10/09,3072,2,1
crc-itcp-test-03,智能人力,人力孵化产品,crhr,bello-uat,recommender-worker,2024/10/09,2048,1,0
crc-itcp-test-03,智能人力,人力孵化产品,crhr,bello-uat,resume-parser,2024/10/09,3072,2,8
crc-itcp-test-03,智能人力,人力孵化产品,crhr,bello-uat,van-gogh,2024/10/09,2048,1,1
crc-itcp-test-03,智能人力,人力孵化产品,crhr,bello-uat,van-gogh-beat,2024/10/09,4096,1,1
crc-itcp-test-03,智能人力,人力孵化产品,crhr,bello-uat,van-gogh-worker,2024/10/09,4096,1,2
crc-itcp-test-03,供应链数字,华润怡宝数据报送平台,crbev,bev-uat,busybox,2022/12/28,0,0,1
crc-itcp-test-03,供应链数字,华润怡宝数据报送平台,crbev,bev-uat,srm-admin-bev-uat-cd13zr,2023/04/17,2048,2,1
crc-itcp-test-03,供应链数字,华润怡宝数据报送平台,crbev,bev-uat,srm-basic-platform-bev-uat-6rb5lm,2023/04/17,4608,2,1
crc-itcp-test-03,供应链数字,华润怡宝数据报送平台,crbev,bev-uat,srm-config-bev-uat-zbid29,2023/04/17,1536,2,1
crc-itcp-test-03,供应链数字,华润怡宝数据报送平台,crbev,bev-uat,srm-data-analysis-bev-uat-g7z5x4,2024/02/19,4096,2,1
crc-itcp-test-03,供应链数字,华润怡宝数据报送平台,crbev,bev-uat,srm-db-script-bev-uat-4cxl9u,2024/02/27,4096,1,1
crc-itcp-test-03,供应链数字,华润怡宝数据报送平台,crbev,bev-uat,srm-file-bev-uat-ah2bzv,2023/04/17,4096,2,1
crc-itcp-test-03,供应链数字,华润怡宝数据报送平台,crbev,bev-uat,srm-front-core-bev-uat-8rk5qx,2023/04/18,512,1,1
crc-itcp-test-03,供应链数字,华润怡宝数据报送平台,crbev,bev-uat,srm-gateway-bev-uat-30kpzh,2023/04/17,4096,2,1
crc-itcp-test-03,供应链数字,华润怡宝数据报送平台,crbev,bev-uat,srm-iam-bev-uat-1v1zu5,2023/05/26,5120,2,1
crc-itcp-test-03,供应链数字,华润怡宝数据报送平台,crbev,bev-uat,srm-import-bev-uat-6znlo0,2023/04/17,2048,2,1
crc-itcp-test-03,供应链数字,华润怡宝数据报送平台,crbev,bev-uat,srm-interface-bev-uat-6wsnep,2023/06/05,4096,2,1
crc-itcp-test-03,供应链数字,华润怡宝数据报送平台,crbev,bev-uat,srm-interface-config-bev-uat-0ignqg,2024/05/22,2048,2,1
crc-itcp-test-03,供应链数字,华润怡宝数据报送平台,crbev,bev-uat,srm-mdm-bev-uat-9od048,2023/04/17,4096,2,1
crc-itcp-test-03,供应链数字,华润怡宝数据报送平台,crbev,bev-uat,srm-message-bev-uat-64alig,2023/04/17,1536,2,1
crc-itcp-test-03,供应链数字,华润怡宝数据报送平台,crbev,bev-uat,srm-oauth-bev-uat-utm1id,2023/04/17,4608,2,1
crc-itcp-test-03,供应链数字,华润怡宝数据报送平台,crbev,bev-uat,srm-platform-bev-uat-im1b2l,2023/04/17,4608,2,1
crc-itcp-test-03,供应链数字,华润怡宝数据报送平台,crbev,bev-uat,srm-qam-bev-uat-vpc0pp,2023/06/06,2048,2,1
crc-itcp-test-03,供应链数字,华润怡宝数据报送平台,crbev,bev-uat,srm-report-bev-uat-39tpsh,2023/04/17,2048,2,1
crc-itcp-test-03,供应链数字,华润怡宝数据报送平台,crbev,bev-uat,srm-saas-cux-bev-uat-b3j0q2,2023/04/25,4096,2,1
crc-itcp-test-03,供应链数字,华润怡宝数据报送平台,crbev,bev-uat,srm-saga-bev-uat-46zcd9,2023/04/17,1536,2,1
crc-itcp-test-03,供应链数字,华润怡宝数据报送平台,crbev,bev-uat,srm-scheduler-bev-uat-wk1tt8,2023/04/17,4096,2,1
crc-itcp-test-03,供应链数字,华润怡宝数据报送平台,crbev,bev-uat,srm-source-bev-uat-0l4m49,2024/06/25,4096,2,1
crc-itcp-test-03,供应链数字,华润怡宝数据报送平台,crbev,bev-uat,srm-spds-bev-uat-ezjfoj,2023/04/17,4096,2,1
crc-itcp-test-03,供应链数字,华润怡宝数据报送平台,crbev,bev-uat,srm-supplier-bev-uat-usky44,2023/04/23,4096,2,1
crc-itcp-test-03,供应链数字,华润怡宝数据报送平台,crbev,bev-uat,srm-supplier-cooperation-bev-uat-ml045h,2024/02/20,4096,2,1
crc-itcp-test-03,供应链数字,华润怡宝数据报送平台,crbev,bev-uat,srm-supplier-life-cycle-bev-uat-wj5uz4,2024/02/19,4096,2,1
